StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CONS,SC1,SC2,D1,D2,D3,D4,D5,D6,D7_1,D7_2,D7_3,D7_4,D7_5,D7_9,D8,D9,D10,Q1,Q2_Q2_1,Q2_Q2_2,Q2_Q2_3,Q2_Q2_4,Q3_Q3_1,Q3_Q3_2,Q3_Q3_3,Q3_Q3_4,Q4_Q4_1,Q4_Q4_2,Q4_Q4_3,Q4_Q4_4,Q5_Q5_1,Q5_Q5_2,Q5_Q5_3,Q5_Q5_4,Q5_Q5_5,Q5_Q5_6,Q5_Q5_7,Q5_Q5_7_TEXT,Q6_Q6_1,Q6_Q6_2,Q6_Q6_3,Q6_Q6_4,Q7_Q7_1,Q7_Q7_2,Q7_Q7_3,Q7_Q7_4,Q7_Q7_5,Q7_Q7_6,Q8_Q8_1,Q8_Q8_2,Q8_Q8_3,Q8_Q8_4,Q8_Q8_5,Q8_Q8_7,Q8_Q8_9,Q9_Q9_1,Q9_Q9_2,Q9_Q9_3,Q9_Q9_4,Q9_Q9_5,Q9_Q9_6,Q10_Q10_1,Q10_Q10_2,Q10_Q10_3,Q10_Q10_4,Q10_Q10_5,Q10_Q10_6,Q10_Q10_7,Q10_Q10_8,Q10_Q10_9,Q10_Q10_10,Q11_Q11_1,Q11_Q11_2,Q11_Q11_3,Q11_Q11_4,Q11_Q11_5,Q11_Q11_6,Q12_Q12_1,Q12_Q12_2,Q12_Q12_3,Q12_Q12_4,Q12_Q12_5,Q12_Q12_6,Q12_Q12_7,Q13_Q13_1,Q13_Q13_2,Q13_Q13_3,Q13_Q13_4,Q13_Q13_5,Q13_Q13_6,Q13_Q13_7,Q13_alt_Q13_alt_1,Q13_alt_Q13_alt_2,Q13_alt_Q13_alt_3,Q13_alt_Q13_alt_4,Q13_alt_Q13_alt_5,Q13_alt_Q13_alt_6,Q13_alt_Q13_alt_7,Q14_Q14_1,Q14_Q14_2,Q14_Q14_3,Q14_Q14_4,Q15_Q15_1,Q15_Q15_2,Q15_Q15_3,Q15_Q15_4,Q15_Q15_5,Q15_Q15_6,Q15_Q15_7,Q16_Q16_1,Q16_Q16_2,Q16_Q16_3,Q16_Q16_4,Q16_Q16_5,Q16_Q16_6,Q16_Q16_7,Q16_Q16_7_TEXT,STIM_1_COMM,STIM_1_TIME_First_Click,STIM_1_TIME_Last_Click,STIM_1_TIME_Page_Submit,STIM_1_TIME_Click_Count,STIM_2_COMM,STIM_2_TIME_First_Click,STIM_2_TIME_Last_Click,STIM_2_TIME_Page_Submit,STIM_2_TIME_Click_Count,STIM_3_COMM,STIM_3_TIME_First_Click,STIM_3_TIME_Last_Click,STIM_3_TIME_Page_Submit,STIM_3_TIME_Click_Count,STIM_4_COMM,STIM_4_TIME_First_Click,STIM_4_TIME_Last_Click,STIM_4_TIME_Page_Submit,STIM_4_TIME_Click_Count,STIM_5_COMM,STIM_5_TIME_First_Click,STIM_5_TIME_Last_Click,STIM_5_TIME_Page_Submit,STIM_5_TIME_Click_Count,STIM_6_COMM,STIM_6_TIME_First_Click,STIM_6_TIME_Last_Click,STIM_6_TIME_Page_Submit,STIM_6_TIME_Click_Count,STIM_7_COMM,STIM_7_TIME_First_Click,STIM_7_TIME_Last_Click,STIM_7_TIME_Page_Submit,STIM_7_TIME_Click_Count,STIM_8_COMM,STIM_8_TIME_First_Click,STIM_8_TIME_Last_Click,STIM_8_TIME_Page_Submit,STIM_8_TIME_Click_Count,Q17,Q18,Q19,Q20,Q21_Q21_1,Q21_Q21_2,Q21_Q21_3,Q21_Q21_4,Q21_Q21_5,Q21_Q21_6,Q21_Q21_7,Q21_Q21_8,Q21_Q21_9,Q21_Q21_10,Q21_Q21_11,Q22_Q22_1,Q22_Q22_2,Q22_Q22_3,Q22_Q22_4,Q22_Q22_5,Q22_Q22_6,Q22_Q22_7,Q22_Q22_8,Q23_Q23_1,Q23_Q23_2,Q23_Q23_3,Q23_Q23_4,Q23_Q23_5,Q23_Q23_6,Q23_Q23_7,Q23_Q23_8,Q24_Q24_1,Q24_Q24_2,Q24_Q24_3,Q24_Q24_4,Q24_Q24_5,Q24_Q24_6,Q24_Q24_7,Q24_Q24_8,Q25_Q25_1,Q25_Q25_2,Q25_Q25_3,Q25_Q25_4,Q25_Q25_5,Q25_Q25_6,Q25_Q25_7,Q25_Q25_8,Q25_Q25_9,Q25_Q25_10,Q26_Q26_1,Q26_Q26_2,Q26_Q26_3,Q26_Q26_4,Q26_Q26_5,Q26_Q26_6,Q26_Q26_7,opp,rid,RISN,gc,term,respondenttype,filter_$
2018-10-18T12:41:47Z,2018-10-18T12:47:47Z,0,23.113.237.223,100,359,1,2018-10-18T12:47:47Z,R_3DdQsjFbCeOVAdm,,,,,41.0919952392578125,-81.54199981689453125,anonymous,EN,1,1,1,7,2,2,2,14,2,1,-99,-99,-99,-99,-99,17,0,2,4,5,7,5,6,6,6,7,5,6,6,7,6,6,6,6,7,6,7,-99,-99,5,6,5,6,5,5,6,6,6,7,6,7,6,6,6,7,6,6,6,7,7,6,6,5,4,5,4,4,5,5,4,4,5,4,4,5,5,5,5,4,4,4,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,9,1,1,6,7,7,5,5,4,5,5,5,6,5,6,5,6,6,6,7,6,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,18.248,0,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,3,7,4,5,6,5,4,5,4,6,5,5,4,6,5,3,3,4,2,3,3,2,3,6,6,6,6,7,6,6,5,4,5,5,6,5,7,5,5,5,4,5,5,5,4,5,7,4,5,4,5,5,4,4,5,5,Qual1439-0913GPNational,5bc8d3de-617d-4a07-8986-595c9b568ec8,3161464,1,,white,1
2018-10-18T12:41:55Z,2018-10-18T12:47:53Z,0,38.89.137.240,100,357,1,2018-10-18T12:47:53Z,R_vVlvMghZ39cFWsp,,,,,40.730804443359375,-73.99749755859375,anonymous,EN,1,1,1,7,1,1,2,26,1,1,-99,-99,-99,-99,-99,18,3,1,7,6,6,7,7,6,7,7,6,6,7,6,7,7,7,6,6,7,6,-99,-99,6,7,7,6,6,5,5,6,7,7,7,6,7,7,6,7,6,6,7,6,7,7,7,6,6,6,7,6,6,6,7,7,7,6,6,7,6,6,7,7,6,7,7,6,6,6,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,7,7,6,7,7,7,7,7,6,6,6,7,7,6,6,7,6,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,4.815,4.815,6.319,1,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,1,2,4,5,7,5,7,7,6,6,6,6,6,5,6,6,7,7,7,6,7,6,6,6,7,7,7,6,7,6,7,6,6,7,6,7,7,6,7,6,7,7,6,6,6,7,7,7,7,6,7,7,6,6,5,Qual1439-0913GPNational,5bc8d3eb-307a-4a71-9f58-5343edfd5670,3161464,1,,white,1
2018-10-18T12:41:17Z,2018-10-18T12:48:03Z,0,38.89.143.25,100,405,1,2018-10-18T12:48:03Z,R_1gpv8DaVMqGI8AR,,,,,40.7261962890625,-73.9795989990234375,anonymous,EN,1,1,1,7,1,1,2,29,1,1,-99,-99,-99,-99,-99,17,2,1,4,7,6,7,7,7,6,7,7,7,7,6,7,7,7,7,6,6,7,-99,-99,7,6,7,7,6,7,7,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,7,7,6,7,7,6,7,7,7,7,6,7,7,6,7,7,7,7,7,7,6,6,7,7,1,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,6,7,7,7,7,7,7,6,7,6,6,7,7,7,6,6,7,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,9.846,0,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,4,7,4,7,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,6,7,7,7,7,6,7,7,7,7,7,7,6,7,7,6,6,7,7,7,7,7,7,7,6,6,7,6,7,7,7,6,7,Qual1439-0913GPNational,5bc8d3c7-45a2-4a15-958c-5ff63acb628f,3161464,1,,white,1
2018-10-18T12:41:49Z,2018-10-18T12:48:18Z,0,38.135.105.69,100,389,1,2018-10-18T12:48:19Z,R_2cdt2fmOLURsuCJ,,,,,41.2642059326171875,-89.22499847412109375,anonymous,EN,1,1,1,7,1,1,2,23,1,1,-99,-99,-99,-99,-99,12,NA,NA,3,6,4,7,5,5,4,3,7,3,5,2,7,5,6,6,5,4,7,7,-99,6,7,7,6,5,7,7,6,7,6,6,6,7,7,7,7,5,6,6,7,7,7,7,7,6,7,7,6,6,7,6,7,7,7,7,6,7,6,7,7,6,7,6,6,7,7,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,1,6,7,7,6,6,6,6,7,7,5,7,5,7,6,6,7,6,7,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,yes,16.059,27.206,31.183,3,,NA,NA,NA,NA,4,7,3,7,5,3,3,7,1,4,5,6,6,4,2,6,6,6,7,7,7,6,7,6,7,7,7,6,7,6,6,6,7,7,6,7,7,6,6,7,7,5,6,6,7,6,6,5,7,5,7,6,5,4,7,6,Qual1439-0913GPNational,5bc8d3e7-403f-4c76-ac36-0b7c8f3d3b7f,3161464,1,,white,1
2018-10-18T12:41:05Z,2018-10-18T12:48:25Z,0,50.80.249.202,100,440,1,2018-10-18T12:48:26Z,R_2cjCz6LlwvcWVpk,,,,,37.1439971923828125,-94.4727020263671875,anonymous,EN,1,1,1,7,7,7,3,33,2,1,-99,-99,-99,-99,-99,16,NA,NA,5,6,6,7,6,7,7,7,6,7,6,7,7,7,5,5,1,1,7,-99,-99,7,6,7,7,7,6,7,6,6,6,7,6,7,7,7,7,7,7,7,7,7,7,7,5,6,6,7,7,5,7,5,6,6,7,6,2,5,3,1,5,5,6,2,5,6,3,1,9,2,2,2,9,1,NA,NA,NA,NA,NA,NA,NA,5,6,6,7,7,5,6,7,5,6,7,7,6,6,1,1,7,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,funny ---cute!,12.813,12.813,20.353,1,,NA,NA,NA,NA,2,6,2,6,7,7,7,7,1,7,7,7,7,7,7,7,1,7,1,6,1,1,7,7,7,7,7,7,7,7,7,6,6,7,6,6,6,6,6,7,7,7,7,7,7,7,7,1,1,6,7,7,7,6,7,7,Qual1439-0913GPNational,5bc8d3ba-1039-4880-a692-ba717f5e9b76,3161464,1,,white,1
2018-10-18T12:41:42Z,2018-10-18T12:48:28Z,0,38.135.104.8,100,405,1,2018-10-18T12:48:28Z,R_3iUxYGkn4cq4tf8,,,,,41.2642059326171875,-89.22499847412109375,anonymous,EN,1,1,1,5,3,3,3,25,1,1,-99,-99,-99,-99,-99,17,4,1,4,5,6,6,5,5,6,5,6,6,5,5,6,6,6,5,5,6,5,6,-99,5,6,5,6,6,6,6,5,5,6,5,6,6,5,6,6,6,6,6,5,6,6,5,6,5,5,6,5,5,6,6,6,6,5,6,5,6,6,6,5,6,6,6,6,6,5,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,5,5,6,6,6,6,6,6,6,5,5,6,6,6,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,yes,2.664,18.883,20.139,14,,NA,NA,NA,NA,,NA,NA,NA,NA,3,6,3,6,1,7,7,7,7,7,7,1,7,7,7,5,6,6,5,6,6,6,6,6,6,5,6,6,6,7,6,6,7,6,6,5,6,7,5,7,6,6,5,6,6,6,6,7,5,5,6,6,5,7,6,6,Qual1439-0913GPNational,5bc8d3df-4a04-49fe-9e56-64ecb3749308,3161464,1,,white,1
2018-10-18T12:41:06Z,2018-10-18T12:48:28Z,0,38.135.104.168,100,441,1,2018-10-18T12:48:29Z,R_3exiabkNbSR6wZz,,,,,41.2642059326171875,-89.22499847412109375,anonymous,EN,1,1,1,7,1,1,2,24,1,1,-99,-99,-99,-99,-99,18,3,1,7,6,6,6,6,7,7,6,7,6,6,7,7,5,7,6,4,6,7,1,-99,7,7,7,7,7,7,6,7,6,7,6,6,6,5,5,5,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,7,6,6,6,6,7,6,6,6,6,7,6,6,6,7,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,6,7,6,7,6,6,6,6,5,5,6,6,7,7,6,7,7,5,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,good,15.768,15.768,20.747,1,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,7,1,7,7,3,6,6,7,7,7,7,7,7,6,7,4,7,3,5,5,4,7,6,6,6,6,5,6,6,7,6,5,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,Qual1439-0913GPNational,5bc8d3b7-2043-46cd-95f7-c28d5206852a,3161464,1,,white,1
2018-10-18T12:41:14Z,2018-10-18T12:49:09Z,0,67.84.215.60,100,475,1,2018-10-18T12:49:10Z,R_AgQX8SeftEITxNT,,,,,40.6894073486328125,-73.65019989013671875,anonymous,EN,1,1,1,1,4,6,2,13,9,1,-99,-99,-99,-99,-99,13,NA,NA,0,4,4,1,1,4,4,1,1,4,4,1,1,6,5,6,1,1,3,-99,-99,4,4,1,1,1,4,1,1,1,1,4,4,4,7,5,4,6,4,4,4,4,4,4,3,4,2,4,4,6,5,5,7,4,6,4,2,4,4,2,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,5,1,1,1,1,1,4,4,3,2,2,1,1,1,1,1,1,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,6.102,16.882,19.671,8,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,99,99,1,1,7,1,7,5,6,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,4,3,1,5,4,6,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bc8d3c3-6e06-4c05-baa1-7b4ea64a661a,3161464,1,,white,1
2018-10-18T12:41:05Z,2018-10-18T12:49:11Z,0,98.127.227.29,100,485,1,2018-10-18T12:49:13Z,R_31TzU6nsZA3cTtb,,,,,45.7812957763671875,-108.57270050048828125,anonymous,EN,1,1,1,3,4,4,3,18,1,1,-99,-99,-99,-99,-99,22,8,2,7,3,4,2,3,4,4,3,3,4,5,4,3,7,2,2,7,6,6,1,-99,5,4,3,3,5,2,2,3,2,1,5,4,5,6,5,4,5,4,5,4,5,5,5,3,4,4,5,4,6,4,3,5,4,5,4,4,4,3,4,4,4,5,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,1,9,9,9,9,2,1,4,3,4,4,3,3,3,5,3,5,4,5,2,2,3,5,5,1,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,It does become an ion,4.671,60.33,60.8,20,1,1,1,1,1,3,3,2,2,3,3,4,3,2,1,3,4,1,2,1,2,2,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,3,2,2,Qual1439-0913GPNational,5bc8d3ba-1ccb-4824-a2bd-cba4d88c3fdb,3161464,1,,white,1
2018-10-18T12:41:37Z,2018-10-18T12:49:27Z,0,38.135.105.134,100,470,1,2018-10-18T12:49:28Z,R_1pA8ONgJFwQEmMf,,,,,41.2563018798828125,-89.2220001220703125,anonymous,EN,1,1,1,6,1,1,3,17,1,1,-99,-99,-99,-99,-99,10,NA,NA,7,7,6,7,6,6,7,5,7,7,6,7,5,7,7,7,4,3,7,-99,-99,6,6,7,7,7,7,6,6,6,7,6,7,7,7,7,6,6,7,6,7,7,6,7,7,7,5,7,6,7,5,6,7,5,6,7,7,7,5,7,6,6,7,7,7,6,5,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,1,7,6,5,7,7,5,5,7,6,6,7,7,7,6,4,3,7,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,Awesome,6.186,21.857,35.958,2,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,3,6,3,7,5,3,4,4,3,3,4,4,5,4,5,7,7,7,6,7,5,5,6,7,7,6,6,7,7,6,5,7,7,6,7,6,5,6,6,7,6,7,7,7,6,7,7,6,6,5,6,4,6,6,5,5,Qual1439-0913GPNational,5bc8d3d7-3b09-4edb-a024-1c49d9e1d96e,3161464,1,,white,1
2018-10-18T12:42:11Z,2018-10-18T12:49:41Z,0,96.61.27.249,100,450,1,2018-10-18T12:49:42Z,R_30wsZm2fPlmOTMd,,,,,34.772003173828125,-98.4073028564453125,anonymous,EN,1,1,1,7,1,1,2,16,1,1,-99,-99,-99,-99,-99,16,NA,NA,4,7,6,7,7,7,7,6,7,6,6,7,7,7,7,7,7,6,7,-99,-99,7,7,7,7,6,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,6,7,7,6,7,7,7,7,7,6,7,7,7,7,6,7,7,7,6,7,1,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,6,7,7,6,7,7,7,7,7,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,keep an ion,18.3,18.3,34.598,1,,NA,NA,NA,NA,5,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,4,3,7,7,6,7,7,6,7,7,7,7,7,7,7,7,6,6,7,7,6,7,7,6,7,7,7,7,7,7,6,7,7,7,7,7,Qual1439-0913GPNational,5bc8d3f0-62a2-470a-8aa1-9b6533d480f4,3161464,1,,white,1
2018-10-18T12:41:19Z,2018-10-18T12:49:58Z,0,38.96.158.144,100,518,1,2018-10-18T12:49:58Z,R_1Cd46889PmsFfNV,,,,,40.7261962890625,-73.9795989990234375,anonymous,EN,1,1,1,6,1,2,1,23,1,1,-99,-99,-99,-99,-99,18,4,1,7,5,5,6,6,5,6,6,6,6,6,5,5,7,4,5,1,1,7,-99,-99,5,6,6,6,6,6,5,6,4,6,5,6,6,6,6,6,5,5,5,4,5,5,6,6,7,5,4,5,4,6,4,5,6,5,4,6,5,6,5,5,5,4,7,6,6,7,3,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,6,7,5,6,6,5,5,6,7,6,7,7,4,6,1,1,6,-99,-99,no,20.542,20.542,29.924,1,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2,6,3,6,4,2,4,2,2,2,5,5,4,5,5,4,5,4,3,4,3,4,5,3,5,4,4,4,3,5,3,6,6,7,6,4,6,4,5,5,6,5,5,6,4,5,5,6,4,6,4,6,5,5,5,5,Qual1439-0913GPNational,5bc8d3c8-81ba-4ee6-980d-2b24592bf828,3161464,1,,white,1
2018-10-18T12:42:04Z,2018-10-18T12:50:04Z,0,38.135.105.141,100,479,1,2018-10-18T12:50:05Z,R_pn76si2WOTrVx5v,,,,,41.2563018798828125,-89.2220001220703125,anonymous,EN,1,1,1,7,6,6,2,33,1,1,-99,-99,-99,-99,-99,20,4,1,7,6,7,6,7,7,6,7,6,7,6,6,7,6,6,7,6,7,6,-99,-99,6,7,7,6,7,6,7,7,6,6,6,6,7,6,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,6,6,7,6,6,7,6,7,7,6,7,7,6,6,6,6,7,2,2,1,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,6,7,7,6,6,7,7,7,6,6,6,7,6,7,6,6,6,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,chemistry,18.446,18.446,34.245,1,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2,7,3,-99,6,6,6,7,5,5,5,6,7,6,6,7,6,6,6,7,6,7,7,7,6,7,6,6,7,7,7,6,7,7,7,6,7,6,6,6,7,6,7,7,6,7,7,6,6,6,6,7,6,6,7,7,Qual1439-0913GPNational,5bc8d3f2-b294-4087-94ec-72ccc23c197a,3161464,1,,white,1
2018-10-18T12:41:45Z,2018-10-18T12:50:21Z,0,99.98.112.29,100,515,1,2018-10-18T12:50:21Z,R_2aQDhfIoAtbhDKc,,,,,30.2801055908203125,-81.41649627685546875,anonymous,EN,1,1,1,2,5,3,3,9,1,1,-99,-99,-99,-99,-99,22,5,1,5,5,6,3,4,5,5,3,2,7,7,3,4,4,7,1,1,3,7,-99,-99,7,6,2,2,1,3,5,2,2,1,5,4,6,7,7,3,7,4,4,5,5,7,7,6,6,5,6,6,5,4,2,5,5,6,7,5,3,6,5,6,5,3,5,3,5,6,1,1,2,1,9,3,3,NA,NA,NA,NA,NA,NA,NA,7,4,3,6,3,5,2,7,3,3,2,3,3,1,1,2,4,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,10.075,11.825,23.848,2,99,99,99,99,3,3,4,4,5,6,6,5,4,4,3,5,1,3,2,3,1,1,3,3,2,3,1,2,3,3,4,1,1,1,1,3,1,5,1,4,4,2,3,3,3,2,3,4,1,3,3,3,4,3,2,2,Qual1439-0913GPNational,5bc8d3e1-b92f-48d8-af6a-8b2bef05d951,3161464,1,,white,1
2018-10-18T12:42:06Z,2018-10-18T12:50:24Z,0,69.242.79.93,100,497,1,2018-10-18T12:50:24Z,R_3HjGixdL9gYSnk5,,,,,39.9597015380859375,-75.20240020751953125,anonymous,EN,1,1,1,4,6,6,2,3,1,1,-99,-99,-99,-99,-99,14,NA,NA,7,7,6,3,5,7,2,3,3,7,2,3,3,3,1,7,7,4,7,-99,-99,1,1,1,1,1,2,2,3,3,2,7,5,5,7,7,6,7,5,7,6,7,5,6,6,3,5,5,4,2,4,1,7,4,7,5,7,5,4,4,4,5,6,3,3,3,6,NA,NA,NA,NA,NA,NA,NA,1,1,2,9,9,1,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0.701,12.343,15.889,4,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,99,99,4,2,3,1,2,3,5,4,4,3,5,4,1,6,4,1,3,4,6,5,5,5,4,5,4,4,4,5,1,3,6,4,5,4,1,2,6,7,4,1,7,3,4,4,5,4,4,2,4,4,4,4,Qual1439-0913GPNational,5bc8d3f8-af54-433c-97d0-b7bc1919e596,3161464,1,,white,1
2018-10-18T12:41:31Z,2018-10-18T12:50:43Z,0,38.89.137.33,100,551,1,2018-10-18T12:50:43Z,R_3sB8ZOW177EobR8,,,,,40.730804443359375,-73.99749755859375,anonymous,EN,1,1,1,7,1,1,2,16,1,1,-99,-99,-99,-99,-99,5,NA,NA,7,7,7,7,6,7,7,7,7,6,7,7,6,7,7,6,6,7,6,1,-99,7,7,6,7,6,7,7,7,6,6,6,6,7,7,7,7,7,7,7,7,6,7,7,7,7,7,6,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,6,7,7,7,7,6,6,7,7,7,7,6,7,6,7,6,7,1,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,12.138,0,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,6,7,7,7,7,7,7,6,6,7,7,7,6,7,6,7,6,5,7,7,6,7,7,7,7,7,Qual1439-0913GPNational,5bc8d3cd-f5c3-4a66-ad69-367e4e6ba99e,3161464,1,,white,1
2018-10-18T12:41:23Z,2018-10-18T12:50:45Z,0,38.135.104.135,100,562,1,2018-10-18T12:50:46Z,R_1fdxJz6lgCSh2em,,,,,41.2642059326171875,-89.22499847412109375,anonymous,EN,1,1,1,7,1,7,1,13,1,1,-99,-99,-99,-99,-99,15,NA,NA,3,7,7,6,7,7,7,7,6,7,7,6,7,7,7,6,6,7,7,7,-99,6,7,7,7,7,7,7,6,6,7,7,6,7,6,5,7,7,7,6,7,6,7,7,7,7,7,6,7,6,7,7,7,6,7,5,6,7,6,6,6,7,7,5,7,7,6,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,2,1,7,7,6,7,7,7,7,6,7,6,7,7,7,7,7,6,6,5,-99,yes,7.194,59.652,60.559,8,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2,7,3,7,7,7,7,6,5,7,6,5,6,5,7,7,7,7,7,7,7,6,6,7,6,7,6,7,7,7,6,6,7,6,7,7,7,7,7,7,7,7,7,4,6,7,6,4,6,7,7,7,6,6,7,6,Qual1439-0913GPNational,5bc8d3cb-5091-4e33-b964-8f1aeb32f44b,3161464,1,,white,1
2018-10-18T12:46:08Z,2018-10-18T12:51:23Z,0,107.10.192.211,100,314,1,2018-10-18T12:51:24Z,R_AdjLBLno73hkm53,,,,,41.5157012939453125,-81.6405029296875,anonymous,EN,1,1,1,2,3,4,3,11,1,1,-99,-99,-99,-99,-99,2,NA,NA,2,6,6,2,4,6,3,6,6,2,2,5,6,4,5,5,7,5,3,4,-99,4,5,3,5,6,3,5,4,3,4,6,7,4,6,7,5,5,6,7,6,4,4,5,6,5,6,6,6,7,6,5,7,5,7,5,3,6,5,3,5,4,3,6,6,7,4,NA,NA,NA,NA,NA,NA,NA,2,9,2,1,2,1,1,6,7,4,6,6,6,4,3,5,3,6,7,3,5,6,3,4,6,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0.823,16.203,16.965,12,99,4,99,3,3,2,5,4,6,7,3,5,5,6,5,7,6,5,4,6,7,5,6,7,6,6,6,6,5,7,7,7,7,4,5,2,5,6,7,6,7,7,5,6,7,5,4,5,7,4,4,4,7,5,6,7,Qual1439-0913GPNational,5bc8d4e6-518f-4026-8da9-189f1f1590c0,3161464,1,,white,1
